date,employee_id,commits,prs_opened,features_delivered,test_cases_written
2024-11-13,E034,3,0,1,2
2024-11-13,E035,2,1,1,3
2024-11-13,E036,1,1,1,1
2024-11-13,E037,4,0,0,3
2024-11-13,E038,2,1,2,3
2024-11-13,E039,1,1,2,4
2024-11-13,E040,0,0,1,3
2024-11-14,E001,2,2,1,6
2024-11-14,E002,3,1,2,1
2024-11-14,E003,1,4,0,1
2024-11-14,E004,2,2,1,3
2024-11-14,E005,4,0,0,5
2024-11-14,E006,2,1,0,2
2024-11-14,E007,2,2,1,1
2024-11-14,E008,1,1,1,0
2024-11-14,E009,0,3,0,2
2024-11-14,E010,3,2,0,3
2024-11-14,E011,5,1,0,5
2024-11-14,E012,2,0,2,2
2024-11-14,E013,4,0,1,0
2024-11-14,E014,3,0,1,3
2024-11-14,E015,3,0,1,2
2024-11-14,E016,2,1,0,3
2024-11-14,E017,4,1,0,1
2024-11-14,E018,4,1,1,0
2024-11-14,E019,4,0,0,4
2024-11-14,E020,3,1,0,6
2024-11-14,E021,2,0,0,0
2024-11-14,E022,3,0,2,1
2024-11-14,E023,6,1,1,3
2024-11-14,E024,1,1,2,5
2024-11-14,E025,3,0,0,3
2024-11-14,E026,2,2,1,4
2024-11-14,E027,5,0,2,4
2024-11-14,E028,2,1,1,3
2024-11-14,E029,1,0,2,4
2024-11-14,E030,0,1,1,3
2024-11-14,E031,3,0,0,3
2024-11-14,E032,3,3,0,3
2024-11-14,E033,4,2,0,3
2024-11-14,E034,3,0,1,4
2024-11-14,E035,3,0,0,7
2024-11-14,E036,0,1,1,6
2024-11-14,E037,2,1,1,3
2024-11-14,E038,0,0,0,0
2024-11-14,E039,5,1,0,2
2024-11-14,E040,1,1,1,0
2024-11-15,E001,3,1,2,1
2024-11-15,E002,0,1,1,1
2024-11-15,E003,2,0,1,5
2024-11-15,E004,3,0,2,2
2024-11-15,E005,1,3,0,4
2024-11-15,E006,1,0,0,3
2024-11-15,E007,1,1,0,2
2024-11-15,E008,0,0,1,4
2024-11-15,E009,0,2,2,2
2024-11-15,E010,2,2,0,2
2024-11-15,E011,3,1,2,5
2024-11-15,E012,2,1,1,2
2024-11-15,E013,2,1,1,3
2024-11-15,E014,3,1,0,3
2024-11-15,E015,2,0,0,2
2024-11-15,E016,2,0,0,2
2024-11-15,E017,4,2,0,3
2024-11-15,E018,2,1,0,4
2024-11-15,E019,2,0,0,3
2024-11-15,E020,2,1,0,4
2024-11-15,E021,1,1,1,4
2024-11-15,E022,1,1,0,4
2024-11-15,E023,3,1,2,3
2024-11-15,E024,1,2,1,4
2024-11-15,E025,3,0,1,4
2024-11-15,E026,2,2,1,3
2024-11-15,E027,3,0,0,3
2024-11-15,E028,2,1,1,3
2024-11-15,E029,2,0,1,3
2024-11-15,E030,1,0,1,1
2024-11-15,E031,2,3,0,2
2024-11-15,E032,3,1,0,4
2024-11-15,E033,4,1,2,3
2024-11-15,E034,4,0,0,2
2024-11-15,E035,2,2,1,6
2024-11-15,E036,2,0,2,3
2024-11-15,E037,1,1,1,4
2024-11-15,E038,3,0,1,4
2024-11-15,E039,2,2,2,4
2024-11-15,E040,2,1,0,2
2024-11-16,E001,2,0,1,7
2024-11-16,E002,4,1,1,1
2024-11-16,E003,2,2,2,0
2024-11-16,E004,1,1,1,0
2024-11-16,E005,3,0,0,2
2024-11-16,E006,2,2,0,3
2024-11-16,E007,3,0,0,2
2024-11-16,E008,1,0,1,5
2024-11-16,E009,0,1,0,5
2024-11-16,E010,3,0,1,3
2024-11-16,E011,0,2,1,3
2024-11-16,E012,1,1,0,3
2024-11-16,E013,1,0,1,3
2024-11-16,E014,2,1,0,2
2024-11-16,E015,1,2,1,2
2024-11-16,E016,2,0,0,4
2024-11-16,E017,2,1,0,4
2024-11-16,E018,1,2,1,5
2024-11-16,E019,0,0,0,5
2024-11-16,E020,0,0,1,3
2024-11-16,E021,1,1,0,5
2024-11-16,E022,3,2,0,3
2024-11-16,E023,2,2,2,2
2024-11-16,E024,1,1,1,4
2024-11-16,E025,0,0,1,0
2024-11-16,E026,1,1,1,4
2024-11-16,E027,3,1,1,4
2024-11-16,E028,0,1,1,3
2024-11-16,E029,1,2,2,4
2024-11-16,E030,1,1,1,0
2024-11-16,E031,0,1,1,2
2024-11-16,E032,3,3,0,7
2024-11-16,E033,4,1,0,2
2024-11-16,E034,5,0,0,2
2024-11-16,E035,0,0,1,3
2024-11-16,E036,2,1,0,3
2024-11-16,E037,1,2,0,4
2024-11-16,E038,3,1,1,3
2024-11-16,E039,1,2,0,2
2024-11-16,E040,4,2,1,6
2024-11-17,E001,1,1,0,4
2024-11-17,E002,2,0,0,5
2024-11-17,E003,3,1,1,3
2024-11-17,E004,3,1,1,4
2024-11-17,E005,0,0,0,4
2024-11-17,E006,1,0,1,3
2024-11-17,E007,5,0,1,2
2024-11-17,E008,2,1,0,5
2024-11-17,E009,4,1,1,2
2024-11-17,E010,3,1,2,1
2024-11-17,E011,1,0,1,2
2024-11-17,E012,2,1,0,4
2024-11-17,E013,3,2,0,3
2024-11-17,E014,3,1,1,4
2024-11-17,E015,3,0,0,3
2024-11-17,E016,1,2,0,2
2024-11-17,E017,0,0,0,4
2024-11-17,E018,0,0,0,1
2024-11-17,E019,2,0,1,3
2024-11-17,E020,2,3,2,3
2024-11-17,E021,5,2,0,4
2024-11-17,E022,2,3,0,2
2024-11-17,E023,2,0,2,2
2024-11-17,E024,0,0,1,3
2024-11-17,E025,3,0,1,3
2024-11-17,E026,0,4,1,3
2024-11-17,E027,0,1,1,2
2024-11-17,E028,1,0,1,2
2024-11-17,E029,2,0,0,1
2024-11-17,E030,0,0,0,1
2024-11-17,E031,3,1,0,1
2024-11-17,E032,4,2,1,5
2024-11-17,E033,2,1,0,3
2024-11-17,E034,1,2,0,7
2024-11-17,E035,3,1,0,4
2024-11-17,E036,1,0,1,1
2024-11-17,E037,0,0,1,4
2024-11-17,E038,3,3,2,5
2024-11-17,E039,1,2,1,4
2024-11-17,E040,3,0,1,2
2024-11-18,E001,0,1,2,2
2024-11-18,E002,3,2,0,0
2024-11-18,E003,1,1,0,4
2024-11-18,E004,0,0,1,1
2024-11-18,E005,1,0,1,3
2024-11-18,E006,1,3,0,3
2024-11-18,E007,1,1,1,1
2024-11-18,E008,3,2,2,2
2024-11-18,E009,0,1,1,1
2024-11-18,E010,4,2,0,4
2024-11-18,E011,1,2,1,4
2024-11-18,E012,4,2,1,6
2024-11-18,E013,2,0,2,1
2024-11-18,E014,2,1,0,3
2024-11-18,E015,3,2,2,3
2024-11-18,E016,1,2,2,10
2024-11-18,E017,1,0,1,4
2024-11-18,E018,2,1,0,4
2024-11-18,E019,2,0,1,2
2024-11-18,E020,3,1,0,1
2024-11-18,E021,2,1,0,2
2024-11-18,E022,0,0,0,5
2024-11-18,E023,1,0,0,5
2024-11-18,E024,1,0,0,4
2024-11-18,E025,0,2,1,0
2024-11-18,E026,1,0,0,3
2024-11-18,E027,1,2,2,2
2024-11-18,E028,1,1,0,5
2024-11-18,E029,4,1,1,6
2024-11-18,E030,2,4,0,3
2024-11-18,E031,5,0,2,8
2024-11-18,E032,2,0,2,1
2024-11-18,E033,3,0,0,4
2024-11-18,E034,1,1,0,1
2024-11-18,E035,2,3,2,0
2024-11-18,E036,4,3,1,2
2024-11-18,E037,0,1,0,1
2024-11-18,E038,0,2,1,8
2024-11-18,E039,1,1,1,2
2024-11-18,E040,1,0,2,1
2024-11-19,E001,4,1,1,4
2024-11-19,E002,2,1,0,0
2024-11-19,E003,3,0,1,1
2024-11-19,E004,2,5,1,3
2024-11-19,E005,5,1,1,3
2024-11-19,E006,1,1,1,2
2024-11-19,E007,1,0,0,3
2024-11-19,E008,1,1,1,3
2024-11-19,E009,3,0,1,5
2024-11-19,E010,2,1,0,1
2024-11-19,E011,3,2,0,1
2024-11-19,E012,3,1,1,4
2024-11-19,E013,4,1,0,2
2024-11-19,E014,1,0,0,2
2024-11-19,E015,4,1,0,0
2024-11-19,E016,1,1,1,1
2024-11-19,E017,1,0,1,3
2024-11-19,E018,1,1,0,4
2024-11-19,E019,0,3,1,2
2024-11-19,E020,2,0,2,2
2024-11-19,E021,3,2,1,0
2024-11-19,E022,1,1,1,2
2024-11-19,E023,2,1,1,4
2024-11-19,E024,1,3,0,1
2024-11-19,E025,3,1,2,2
2024-11-19,E026,2,2,1,3
2024-11-19,E027,4,1,1,1
2024-11-19,E028,0,0,2,1
2024-11-19,E029,2,1,2,5
2024-11-19,E030,3,0,1,3
2024-11-19,E031,1,0,1,6
2024-11-19,E032,2,0,2,3
2024-11-19,E033,3,1,1,3
2024-11-19,E034,2,2,2,1
2024-11-19,E035,3,1,1,2
2024-11-19,E036,4,1,2,4
2024-11-19,E037,2,0,1,0
2024-11-19,E038,3,1,2,2
2024-11-19,E039,1,3,1,5
2024-11-19,E040,0,1,0,3
2024-11-20,E001,0,1,0,4
2024-11-20,E002,2,0,2,3
2024-11-20,E003,1,0,0,6
2024-11-20,E004,1,1,1,2
2024-11-20,E005,2,0,0,5
2024-11-20,E006,1,1,1,0
2024-11-20,E007,1,0,1,2
2024-11-20,E008,3,2,2,0
2024-11-20,E009,3,1,0,2
2024-11-20,E010,2,1,1,3
2024-11-20,E011,2,1,0,2
2024-11-20,E012,1,0,1,1
2024-11-20,E013,0,1,1,4
2024-11-20,E014,3,0,2,3
2024-11-20,E015,2,4,0,4
2024-11-20,E016,0,2,1,2
2024-11-20,E017,5,0,1,4
2024-11-20,E018,3,3,1,4
2024-11-20,E019,1,0,1,4
2024-11-20,E020,4,1,1,1
2024-11-20,E021,0,2,2,6
2024-11-20,E022,1,0,1,5
2024-11-20,E023,2,0,1,0
2024-11-20,E024,1,0,2,5
2024-11-20,E025,1,1,1,1
2024-11-20,E026,0,1,0,5
2024-11-20,E027,0,0,2,1
2024-11-20,E028,0,1,1,1
2024-11-20,E029,0,0,0,7
2024-11-20,E030,2,0,1,4
2024-11-20,E031,2,0,0,1
2024-11-20,E032,2,2,1,2
2024-11-20,E033,1,0,1,2
2024-11-20,E034,4,2,1,3
2024-11-20,E035,1,0,1,2
2024-11-20,E036,1,0,0,4
2024-11-20,E037,3,3,0,3
2024-11-20,E038,4,2,1,2
2024-11-20,E039,2,0,0,2
2024-11-20,E040,1,2,1,2
2024-11-21,E001,4,3,0,2
2024-11-21,E002,3,1,1,5
2024-11-21,E003,2,0,1,1
2024-11-21,E004,2,1,1,0
2024-11-21,E005,0,0,1,2
2024-11-21,E006,2,0,0,3
2024-11-21,E007,1,1,0,1
2024-11-21,E008,1,1,0,3
2024-11-21,E009,1,1,0,3
2024-11-21,E010,2,0,1,1
2024-11-21,E011,1,0,0,2
2024-11-21,E012,1,1,0,4
2024-11-21,E013,1,1,2,4
2024-11-21,E014,2,0,1,3
2024-11-21,E015,2,1,1,2
2024-11-21,E016,1,3,1,1
2024-11-21,E017,0,0,0,3
2024-11-21,E018,2,2,1,4
2024-11-21,E019,1,0,1,4
2024-11-21,E020,4,1,1,1
2024-11-21,E021,1,0,1,3
2024-11-21,E022,3,0,0,4
2024-11-21,E023,2,1,1,1
2024-11-21,E024,1,0,0,4
2024-11-21,E025,4,1,1,4
2024-11-21,E026,2,0,0,3
2024-11-21,E027,4,0,0,5
2024-11-21,E028,1,4,0,4
2024-11-21,E029,5,3,1,3
2024-11-21,E030,1,2,1,3
2024-11-21,E031,0,1,1,3
2024-11-21,E032,1,1,0,2
2024-11-21,E033,3,1,1,2
2024-11-21,E034,2,3,2,9
2024-11-21,E035,1,1,0,3
2024-11-21,E036,0,2,1,0
2024-11-21,E037,5,1,2,4
2024-11-21,E038,2,2,1,1
2024-11-21,E039,2,1,0,3
2024-11-21,E040,2,0,1,5
2024-11-22,E001,1,1,1,6
2024-11-22,E002,1,0,1,6
2024-11-22,E003,2,2,0,2
2024-11-22,E004,1,1,0,3
2024-11-22,E005,3,1,1,8
2024-11-22,E006,2,2,1,4
2024-11-22,E007,1,1,1,8
2024-11-22,E008,0,2,0,3
2024-11-22,E009,4,1,0,1
2024-11-22,E010,4,1,2,4
2024-11-22,E011,1,2,2,7
2024-11-22,E012,0,0,1,1
2024-11-22,E013,4,2,0,4
2024-11-22,E014,2,0,0,1
2024-11-22,E015,3,0,2,2
2024-11-22,E016,3,2,1,4
2024-11-22,E017,2,1,2,4
2024-11-22,E018,2,0,1,5
2024-11-22,E019,1,1,0,4
2024-11-22,E020,0,1,2,7
2024-11-22,E021,1,0,1,2
2024-11-22,E022,1,0,1,4
2024-11-22,E023,3,0,0,3
2024-11-22,E024,1,1,1,1
2024-11-22,E025,4,1,0,1
2024-11-22,E026,3,1,1,5
2024-11-22,E027,2,1,1,1
2024-11-22,E028,3,0,1,2
2024-11-22,E029,2,0,1,5
2024-11-22,E030,2,0,1,5
2024-11-22,E031,2,2,1,4
2024-11-22,E032,4,2,1,2
2024-11-22,E033,3,2,0,1
2024-11-22,E034,3,1,2,2
2024-11-22,E035,1,2,1,2
2024-11-22,E036,2,0,1,1
2024-11-22,E037,4,1,1,4
2024-11-22,E038,1,3,1,2
2024-11-22,E039,3,1,0,6
2024-11-22,E040,3,2,2,5
2024-11-23,E001,2,0,0,0
2024-11-23,E002,0,1,1,4
2024-11-23,E003,3,2,1,1
2024-11-23,E004,3,2,0,6
2024-11-23,E005,0,0,0,1
2024-11-23,E006,1,0,0,2
2024-11-23,E007,0,0,1,3
2024-11-23,E008,3,2,1,3
2024-11-23,E009,1,0,0,3
2024-11-23,E010,2,0,0,1
2024-11-23,E011,2,1,1,1
2024-11-23,E012,2,0,1,3
2024-11-23,E013,4,0,0,4
2024-11-23,E014,1,1,0,4
2024-11-23,E015,3,4,0,3
2024-11-23,E016,3,0,1,2
2024-11-23,E017,1,2,0,1
2024-11-23,E018,2,0,1,4
2024-11-23,E019,3,1,2,4
2024-11-23,E020,2,1,2,0
2024-11-23,E021,3,0,0,3
2024-11-23,E022,2,1,2,6
2024-11-23,E023,2,2,1,0
2024-11-23,E024,0,0,1,3
2024-11-23,E025,2,5,0,2
2024-11-23,E026,1,1,0,0
2024-11-23,E027,4,0,1,4
2024-11-23,E028,1,2,2,7
2024-11-23,E029,0,2,2,2
2024-11-23,E030,2,1,0,1
2024-11-23,E031,1,0,1,4
2024-11-23,E032,1,2,0,3
2024-11-23,E033,1,0,1,1
2024-11-23,E034,3,1,1,3
2024-11-23,E035,2,0,0,2
2024-11-23,E036,1,1,1,3
2024-11-23,E037,1,2,0,3
2024-11-23,E038,4,3,0,2
2024-11-23,E039,1,1,1,0
2024-11-23,E040,1,1,2,6
2024-11-24,E001,1,0,2,4
2024-11-24,E002,3,1,0,2
2024-11-24,E003,3,1,0,9
2024-11-24,E004,1,0,0,1
2024-11-24,E005,0,1,0,2
2024-11-24,E006,2,3,1,2
2024-11-24,E007,2,1,0,4
2024-11-24,E008,3,0,0,3
2024-11-24,E009,0,0,1,2
2024-11-24,E010,3,0,1,0
2024-11-24,E011,6,0,0,3
2024-11-24,E012,2,1,1,5
2024-11-24,E013,0,2,1,3
2024-11-24,E014,0,0,1,7
2024-11-24,E015,2,2,0,3
2024-11-24,E016,2,0,1,3
2024-11-24,E017,2,1,0,4
2024-11-24,E018,0,1,2,2
2024-11-24,E019,3,1,2,6
2024-11-24,E020,4,3,1,1
2024-11-24,E021,4,1,0,1
2024-11-24,E022,0,1,2,3
2024-11-24,E023,0,1,1,2
2024-11-24,E024,1,3,0,4
2024-11-24,E025,1,3,1,2
2024-11-24,E026,1,0,0,5
2024-11-24,E027,4,0,0,3
2024-11-24,E028,1,0,2,0
2024-11-24,E029,2,0,0,1
2024-11-24,E030,5,1,1,3
2024-11-24,E031,1,0,1,8
2024-11-24,E032,3,0,0,4
2024-11-24,E033,0,0,1,4
2024-11-24,E034,4,0,1,2
2024-11-24,E035,4,0,0,4
2024-11-24,E036,1,2,1,4
2024-11-24,E037,0,4,1,1
2024-11-24,E038,1,0,1,3
2024-11-24,E039,1,0,0,3
2024-11-24,E040,6,1,2,2
2024-11-25,E001,1,0,1,4
2024-11-25,E002,3,2,1,4
2024-11-25,E003,2,2,1,5
2024-11-25,E004,2,0,1,3
2024-11-25,E005,5,0,0,5
2024-11-25,E006,0,2,1,2
2024-11-25,E007,1,2,0,0
2024-11-25,E008,4,0,1,5
2024-11-25,E009,1,1,0,1
2024-11-25,E010,1,0,0,1
2024-11-25,E011,0,0,2,5
2024-11-25,E012,1,1,1,2
2024-11-25,E013,1,3,1,3
2024-11-25,E014,1,1,1,8
2024-11-25,E015,0,2,0,3
2024-11-25,E016,1,0,0,1
2024-11-25,E017,6,0,1,6
2024-11-25,E018,3,0,0,5
2024-11-25,E019,1,2,1,2
2024-11-25,E020,3,2,0,6
2024-11-25,E021,3,1,1,3
2024-11-25,E022,2,2,1,2
2024-11-25,E023,1,0,1,2
2024-11-25,E024,2,1,2,2
2024-11-25,E025,6,2,1,1
2024-11-25,E026,3,3,1,3
2024-11-25,E027,0,0,1,1
2024-11-25,E028,2,2,0,7
2024-11-25,E029,3,1,1,2
2024-11-25,E030,0,1,2,5
2024-11-25,E031,3,0,1,4
2024-11-25,E032,0,2,2,3
2024-11-25,E033,1,1,0,4
2024-11-25,E034,1,0,1,4
2024-11-25,E035,3,1,1,3
2024-11-25,E036,2,0,1,4
2024-11-25,E037,2,2,0,4
2024-11-25,E038,0,0,1,3
2024-11-25,E039,3,1,0,3
2024-11-25,E040,3,0,0,4
2024-11-26,E001,4,1,0,2
2024-11-26,E002,2,0,1,1
2024-11-26,E003,1,0,0,0
2024-11-26,E004,1,0,0,2
2024-11-26,E005,5,2,0,3
2024-11-26,E006,3,1,1,2
2024-11-26,E007,5,2,1,8
2024-11-26,E008,0,1,0,3
2024-11-26,E009,1,1,0,5
2024-11-26,E010,3,3,0,1
2024-11-26,E011,3,1,1,4
2024-11-26,E012,3,2,1,3
2024-11-26,E013,0,1,1,4
2024-11-26,E014,1,0,0,5
2024-11-26,E015,3,4,2,2
2024-11-26,E016,1,1,1,4
2024-11-26,E017,0,2,0,4
2024-11-26,E018,2,3,1,4
2024-11-26,E019,1,3,1,1
2024-11-26,E020,3,4,1,5
2024-11-26,E021,3,0,0,3
2024-11-26,E022,1,0,0,0
2024-11-26,E023,3,2,1,5
2024-11-26,E024,4,1,0,3
2024-11-26,E025,1,0,1,4
2024-11-26,E026,1,1,2,1
2024-11-26,E027,4,0,0,5
2024-11-26,E028,5,1,0,2
2024-11-26,E029,3,0,1,2
2024-11-26,E030,3,1,0,1
2024-11-26,E031,4,1,1,2
2024-11-26,E032,1,1,0,4
2024-11-26,E033,2,2,0,3
2024-11-26,E034,3,0,0,4
2024-11-26,E035,1,0,0,3
2024-11-26,E036,0,1,0,1
2024-11-26,E037,3,0,1,3
2024-11-26,E038,0,1,2,4
2024-11-26,E039,0,1,1,3
2024-11-26,E040,2,1,0,0
2024-11-27,E001,5,2,2,0
2024-11-27,E002,2,0,1,0
2024-11-27,E003,2,1,0,1
2024-11-27,E004,3,0,1,2
2024-11-27,E005,1,0,1,4
2024-11-27,E006,3,1,1,2
2024-11-27,E007,2,0,0,2
2024-11-27,E008,2,0,0,3
2024-11-27,E009,1,2,1,1
2024-11-27,E010,2,1,2,1
2024-11-27,E011,3,0,1,2
2024-11-27,E012,1,2,0,8
2024-11-27,E013,1,0,1,8
2024-11-27,E014,0,1,1,2
2024-11-27,E015,5,2,1,2
2024-11-27,E016,1,1,0,4
2024-11-27,E017,1,0,0,1
2024-11-27,E018,5,1,1,2
2024-11-27,E019,1,0,0,0
2024-11-27,E020,3,0,0,4
2024-11-27,E021,0,2,2,1
2024-11-27,E022,2,2,2,9
2024-11-27,E023,1,2,0,4
2024-11-27,E024,0,1,1,1
2024-11-27,E025,2,0,0,5
2024-11-27,E026,1,2,1,6
2024-11-27,E027,1,0,1,3
2024-11-27,E028,3,0,0,4
2024-11-27,E029,6,1,1,1
2024-11-27,E030,1,1,0,3
2024-11-27,E031,2,1,1,2
2024-11-27,E032,4,1,1,2
2024-11-27,E033,3,1,2,1
2024-11-27,E034,1,1,0,2
2024-11-27,E035,1,1,0,3
2024-11-27,E036,3,1,0,7
2024-11-27,E037,0,1,0,1
2024-11-27,E038,3,2,0,1
2024-11-27,E039,0,0,0,2
2024-11-27,E040,4,3,0,3
2024-11-28,E001,2,1,2,5
2024-11-28,E002,3,0,0,5
2024-11-28,E003,0,2,1,3
2024-11-28,E004,0,2,1,0
2024-11-28,E005,3,1,2,4
2024-11-28,E006,2,2,0,3
2024-11-28,E007,4,0,1,4
2024-11-28,E008,1,1,0,1
2024-11-28,E009,0,1,1,2
2024-11-28,E010,0,0,2,0
2024-11-28,E011,1,2,0,3
2024-11-28,E012,3,1,1,4
2024-11-28,E013,1,3,0,5
2024-11-28,E014,5,1,0,3
2024-11-28,E015,4,0,0,7
2024-11-28,E016,8,0,0,2
2024-11-28,E017,4,0,1,5
2024-11-28,E018,2,2,1,2
2024-11-28,E019,2,0,0,3
2024-11-28,E020,0,1,1,4
2024-11-28,E021,1,1,0,7
2024-11-28,E022,3,3,1,6
2024-11-28,E023,4,1,0,5
2024-11-28,E024,2,1,0,2
2024-11-28,E025,3,1,2,1
2024-11-28,E026,4,2,0,2
2024-11-28,E027,0,1,0,2
2024-11-28,E028,3,0,0,5
2024-11-28,E029,2,0,2,3
2024-11-28,E030,2,1,0,3
2024-11-28,E031,1,0,2,4
2024-11-28,E032,0,2,2,1
2024-11-28,E033,1,0,0,2
2024-11-28,E034,0,1,2,1
2024-11-28,E035,0,1,1,5
2024-11-28,E036,3,0,0,2
2024-11-28,E037,2,1,1,2
2024-11-28,E038,1,0,1,2
2024-11-28,E039,2,1,0,3
2024-11-28,E040,2,2,1,0
2024-11-29,E001,4,1,1,3
2024-11-29,E002,3,2,1,2
2024-11-29,E003,4,2,0,4
2024-11-29,E004,1,1,1,2
2024-11-29,E005,1,2,2,6
2024-11-29,E006,4,1,1,1
2024-11-29,E007,0,0,1,2
2024-11-29,E008,7,2,1,1
2024-11-29,E009,4,5,1,4
2024-11-29,E010,3,0,0,8
2024-11-29,E011,1,0,1,7
2024-11-29,E012,2,1,0,2
2024-11-29,E013,2,1,0,3
2024-11-29,E014,0,1,1,1
2024-11-29,E015,2,1,0,6
2024-11-29,E016,1,0,1,5
2024-11-29,E017,1,0,2,2
2024-11-29,E018,2,2,1,1
2024-11-29,E019,3,0,2,7
2024-11-29,E020,4,1,1,3
2024-11-29,E021,3,0,0,0
2024-11-29,E022,1,1,1,5
2024-11-29,E023,2,1,0,3
2024-11-29,E024,4,1,1,4
2024-11-29,E025,5,1,1,3
2024-11-29,E026,4,1,0,2
2024-11-29,E027,1,2,0,6
2024-11-29,E028,0,2,1,5
2024-11-29,E029,2,0,0,3
2024-11-29,E030,0,0,1,1
2024-11-29,E031,1,1,1,2
2024-11-29,E032,0,1,0,4
2024-11-29,E033,4,1,2,3
2024-11-29,E034,5,2,1,1
2024-11-29,E035,4,1,0,1
2024-11-29,E036,2,0,1,2
2024-11-29,E037,3,1,0,1
2024-11-29,E038,3,1,1,5
2024-11-29,E039,2,1,1,3
2024-11-29,E040,2,1,2,1
2024-11-30,E001,3,1,1,1
2024-11-30,E002,1,0,1,1
2024-11-30,E003,2,4,1,2
2024-11-30,E004,4,3,1,2
2024-11-30,E005,1,1,1,2
2024-11-30,E006,2,1,0,0
2024-11-30,E007,3,0,0,4
2024-11-30,E008,1,3,1,0
2024-11-30,E009,1,0,1,3
2024-11-30,E010,1,2,0,6
2024-11-30,E011,1,0,1,2
2024-11-30,E012,3,0,0,4
2024-11-30,E013,2,1,0,2
2024-11-30,E014,2,0,2,2
2024-11-30,E015,3,1,0,4
2024-11-30,E016,1,0,1,0
2024-11-30,E017,4,2,1,5
2024-11-30,E018,1,1,0,3
2024-11-30,E019,1,0,2,0
2024-11-30,E020,0,4,1,3
2024-11-30,E021,1,1,0,3
2024-11-30,E022,0,0,0,6
2024-11-30,E023,1,0,0,1
2024-11-30,E024,1,2,1,3
2024-11-30,E025,2,2,1,3
2024-11-30,E026,4,0,1,5
2024-11-30,E027,2,2,1,0
2024-11-30,E028,5,0,0,2
2024-11-30,E029,0,1,1,3
2024-11-30,E030,3,1,0,0
2024-11-30,E031,3,1,1,1
2024-11-30,E032,4,2,0,2
2024-11-30,E033,1,0,0,1
2024-11-30,E034,4,1,0,0
2024-11-30,E035,2,4,1,5
2024-11-30,E036,4,1,0,2
2024-11-30,E037,1,2,1,4
2024-11-30,E038,1,2,1,4
2024-11-30,E039,3,0,2,5
2024-11-30,E040,2,3,0,4
2024-12-01,E001,2,3,2,3
2024-12-01,E002,1,2,0,6
2024-12-01,E003,2,0,1,3
2024-12-01,E004,2,1,1,4
2024-12-01,E005,1,1,1,2
2024-12-01,E006,1,0,0,3
2024-12-01,E007,0,1,0,2
2024-12-01,E008,0,0,0,5
2024-12-01,E009,1,0,0,3
2024-12-01,E010,0,2,1,2
2024-12-01,E011,1,1,0,6
2024-12-01,E012,3,0,0,2
2024-12-01,E013,3,0,1,8
2024-12-01,E014,2,0,1,5
2024-12-01,E015,4,1,1,6
2024-12-01,E016,2,2,1,1
2024-12-01,E017,2,1,2,2
2024-12-01,E018,1,0,2,3
2024-12-01,E019,0,3,1,5
2024-12-01,E020,3,3,2,4
2024-12-01,E021,3,0,0,5
2024-12-01,E022,1,1,0,4
2024-12-01,E023,3,2,2,1
2024-12-01,E024,3,3,0,6
2024-12-01,E025,3,0,1,4
2024-12-01,E026,1,0,0,2
2024-12-01,E027,1,0,1,4
2024-12-01,E028,2,1,1,9
2024-12-01,E029,0,1,1,2
2024-12-01,E030,3,1,1,8
2024-12-01,E031,3,0,0,3
2024-12-01,E032,2,1,0,3
2024-12-01,E033,5,3,2,1
2024-12-01,E034,2,0,0,4
2024-12-01,E035,3,0,0,3
2024-12-01,E036,4,1,0,4
2024-12-01,E037,2,2,0,1
2024-12-01,E038,1,2,0,5
2024-12-01,E039,2,2,1,4
2024-12-01,E040,3,1,0,1
2024-12-02,E001,1,0,0,5
2024-12-02,E002,2,0,1,2
2024-12-02,E003,3,1,0,5
2024-12-02,E004,0,1,0,5
2024-12-02,E005,0,0,1,5
2024-12-02,E006,1,2,0,3
2024-12-02,E007,2,0,1,2
2024-12-02,E008,2,1,1,1
2024-12-02,E009,0,0,1,4
2024-12-02,E010,3,0,0,3
2024-12-02,E011,6,1,0,3
2024-12-02,E012,0,0,0,1
2024-12-02,E013,0,0,1,2
2024-12-02,E014,4,0,1,0
2024-12-02,E015,0,1,1,3
2024-12-02,E016,2,1,2,4
2024-12-02,E017,3,2,1,8
2024-12-02,E018,1,0,0,5
2024-12-02,E019,2,3,0,4
2024-12-02,E020,6,3,0,1
2024-12-02,E021,2,0,1,0
2024-12-02,E022,0,1,0,0
2024-12-02,E023,3,1,1,0
2024-12-02,E024,0,0,1,2
2024-12-02,E025,2,1,1,5
2024-12-02,E026,1,0,0,0
2024-12-02,E027,5,1,1,2
2024-12-02,E028,0,0,0,3
2024-12-02,E029,2,1,1,2
2024-12-02,E030,3,3,2,4
2024-12-02,E031,4,1,1,2
2024-12-02,E032,4,0,0,2
2024-12-02,E033,1,0,0,4
2024-12-02,E034,2,2,0,4
2024-12-02,E035,0,1,1,3
2024-12-02,E036,2,2,1,4
2024-12-02,E037,2,2,1,2
2024-12-02,E038,2,0,0,1
2024-12-02,E039,2,0,0,1
2024-12-02,E040,2,2,0,5
2024-12-03,E001,0,2,1,4
2024-12-03,E002,1,0,1,2
2024-12-03,E003,3,1,0,4
2024-12-03,E004,0,0,0,2
2024-12-03,E005,2,1,0,1
2024-12-03,E006,1,1,0,1
2024-12-03,E007,3,1,1,2
2024-12-03,E008,4,0,0,4
2024-12-03,E009,0,1,0,2
