date,employee_id,team,role,project,complexity,task_hours,tasks_completed,commits,prs_opened,features_delivered,test_cases_written,ai_usage_events,hourly_cost,period,year_month,ai_usage_level
2024-11-01,E012,Payments,Tester,Apollo,Low,1.51,2,3,1,0,4,2,58,pre_ai,2024-11,Low
2024-11-01,E013,CoreApp,Developer,Nova,Low,3.22,7,1,2,1,6,2,58,pre_ai,2024-11,Low
2024-11-01,E014,Platform,Developer,Nova,High,2.17,2,1,0,0,11,1,42,pre_ai,2024-11,Low
2024-11-01,E015,Payments,Developer,Apollo,Low,2.39,2,2,0,1,6,3,42,pre_ai,2024-11,Medium
2024-11-01,E016,Platform,Developer,Orion,Medium,2.32,4,3,0,0,2,1,58,pre_ai,2024-11,Low
2024-11-01,E017,Platform,Developer,Nova,Low,4.03,4,0,1,1,3,0,58,pre_ai,2024-11,Low
2024-11-01,E018,Data,Developer,Nova,Medium,3.02,5,1,3,0,3,4,58,pre_ai,2024-11,Medium
2024-11-01,E019,Data,Developer,Nova,Medium,4.0,6,2,1,0,5,3,58,pre_ai,2024-11,Medium
2024-11-01,E020,Platform,Developer,Apollo,High,4.04,4,4,0,0,6,2,58,pre_ai,2024-11,Low
2024-11-01,E021,Platform,Developer,Orion,High,1.76,1,0,0,1,6,4,58,pre_ai,2024-11,Medium
2024-11-01,E022,CoreApp,Tester,Nova,Low,4.01,4,2,0,0,3,2,58,pre_ai,2024-11,Low
2024-11-01,E023,Payments,Developer,Nova,High,7.34,2,2,0,1,4,2,58,pre_ai,2024-11,Low
2024-11-01,E024,Payments,Developer,Apollo,Medium,3.03,3,3,1,2,6,0,58,pre_ai,2024-11,Low
2024-11-01,E025,Platform,Tester,Orion,Medium,1.65,6,3,0,2,4,3,42,pre_ai,2024-11,Medium
2024-11-01,E026,CoreApp,Tester,Orion,Low,3.73,4,2,1,0,5,0,42,pre_ai,2024-11,Low
2024-11-01,E027,Payments,Tester,Apollo,Medium,4.0,3,0,0,0,1,2,58,pre_ai,2024-11,Low
2024-11-01,E028,CoreApp,Tester,Apollo,Low,2.03,6,1,1,1,5,1,58,pre_ai,2024-11,Low
2024-11-01,E029,Data,Developer,Orion,Medium,4.96,3,3,1,1,3,0,58,pre_ai,2024-11,Low
2024-11-01,E030,Data,Developer,Orion,High,2.82,4,2,2,1,3,4,42,pre_ai,2024-11,Medium
2024-11-01,E031,Data,Developer,Apollo,High,3.1,5,2,1,1,2,4,42,pre_ai,2024-11,Medium
2024-11-01,E032,Data,Tester,Nova,Medium,5.59,3,3,0,0,4,1,42,pre_ai,2024-11,Low
2024-11-01,E033,CoreApp,Developer,Apollo,Low,3.43,2,1,3,0,1,4,42,pre_ai,2024-11,Medium
2024-11-01,E034,CoreApp,Developer,Orion,Medium,4.78,3,0,0,0,1,1,58,pre_ai,2024-11,Low
2024-11-01,E035,Payments,Developer,Nova,High,4.26,1,1,0,1,4,1,58,pre_ai,2024-11,Low
2024-11-01,E036,CoreApp,Tester,Nova,Low,2.21,1,1,1,0,3,1,58,pre_ai,2024-11,Low
2024-11-01,E037,Data,Developer,Orion,Low,3.48,1,1,0,0,2,4,42,pre_ai,2024-11,Medium
2024-11-01,E038,Payments,Developer,Orion,Low,2.24,7,3,2,1,3,1,58,pre_ai,2024-11,Low
2024-11-01,E039,CoreApp,Tester,Apollo,Medium,3.5,4,3,1,1,3,4,58,pre_ai,2024-11,Medium
2024-11-01,E040,Data,Tester,Nova,Low,2.45,4,2,0,1,1,3,58,pre_ai,2024-11,Medium
2024-11-02,E001,Data,Developer,Apollo,High,4.69,4,2,0,0,3,3,42,pre_ai,2024-11,Medium
2024-11-02,E002,Data,Tester,Orion,Medium,6.03,5,1,1,1,1,2,58,pre_ai,2024-11,Low
2024-11-02,E003,Payments,Tester,Apollo,High,4.94,2,3,0,0,2,1,58,pre_ai,2024-11,Low
2024-11-02,E004,Payments,Developer,Orion,High,3.54,4,2,0,1,3,0,42,pre_ai,2024-11,Low
2024-11-02,E005,CoreApp,Tester,Orion,Low,2.0,3,3,0,2,2,1,58,pre_ai,2024-11,Low
2024-11-02,E006,Platform,Developer,Apollo,Medium,5.64,1,0,0,0,4,3,58,pre_ai,2024-11,Medium
2024-11-02,E007,Payments,Developer,Nova,Medium,1.89,4,1,1,0,5,1,58,pre_ai,2024-11,Low
2024-11-02,E008,Payments,Developer,Apollo,Medium,4.26,5,3,0,1,1,4,58,pre_ai,2024-11,Medium
2024-11-02,E009,CoreApp,Tester,Orion,High,5.2,2,4,0,1,6,1,58,pre_ai,2024-11,Low
2024-11-02,E010,Payments,Developer,Orion,Medium,2.29,3,2,1,0,4,1,58,pre_ai,2024-11,Low
2024-11-02,E011,Platform,Tester,Apollo,Low,3.12,3,0,2,1,4,1,58,pre_ai,2024-11,Low
2024-11-02,E012,Payments,Developer,Apollo,Medium,3.94,3,4,0,0,5,1,58,pre_ai,2024-11,Low
2024-11-02,E013,Platform,Tester,Orion,Medium,3.44,1,4,2,0,3,1,42,pre_ai,2024-11,Low
2024-11-02,E014,CoreApp,Tester,Orion,Low,2.96,2,1,0,1,3,2,58,pre_ai,2024-11,Low
2024-11-02,E015,CoreApp,Developer,Nova,High,1.87,3,1,1,2,3,2,42,pre_ai,2024-11,Low
2024-11-02,E016,Data,Tester,Nova,Medium,5.77,3,2,1,2,3,2,58,pre_ai,2024-11,Low
2024-11-02,E017,Platform,Developer,Nova,Low,3.52,1,0,0,0,3,0,42,pre_ai,2024-11,Low
2024-11-02,E018,Platform,Tester,Orion,Medium,2.03,2,2,2,0,3,1,58,pre_ai,2024-11,Low
2024-11-02,E019,CoreApp,Tester,Orion,Medium,2.25,3,0,4,1,3,3,42,pre_ai,2024-11,Medium
2024-11-02,E020,CoreApp,Tester,Orion,Medium,4.2,2,1,0,0,3,4,58,pre_ai,2024-11,Medium
2024-11-02,E021,Payments,Developer,Orion,Low,3.17,2,0,1,1,5,3,58,pre_ai,2024-11,Medium
2024-11-02,E022,Platform,Tester,Nova,Low,1.97,1,1,0,2,5,2,58,pre_ai,2024-11,Low
2024-11-02,E023,Data,Developer,Orion,Medium,4.28,1,2,1,1,3,3,58,pre_ai,2024-11,Medium
2024-11-02,E024,CoreApp,Developer,Apollo,Medium,4.58,1,3,0,1,4,4,42,pre_ai,2024-11,Medium
2024-11-02,E025,CoreApp,Developer,Nova,Low,1.6,4,3,1,1,2,1,58,pre_ai,2024-11,Low
2024-11-02,E026,Payments,Tester,Nova,Low,1.65,6,0,0,1,5,2,58,pre_ai,2024-11,Low
2024-11-02,E027,Platform,Tester,Orion,Low,4.05,1,1,0,1,4,4,42,pre_ai,2024-11,Medium
2024-11-02,E028,Platform,Developer,Nova,Medium,3.13,2,3,1,1,4,4,58,pre_ai,2024-11,Medium
2024-11-02,E029,Platform,Developer,Apollo,Low,0.84,3,0,2,1,4,6,42,pre_ai,2024-11,Medium
2024-11-02,E030,Platform,Developer,Nova,High,4.4,6,1,1,1,2,1,58,pre_ai,2024-11,Low
2024-11-02,E031,Data,Tester,Nova,High,3.15,8,2,1,1,0,0,58,pre_ai,2024-11,Low
2024-11-02,E032,CoreApp,Developer,Orion,Low,4.72,2,4,0,1,2,2,58,pre_ai,2024-11,Low
2024-11-02,E033,Platform,Developer,Apollo,Low,2.71,3,1,1,0,2,1,58,pre_ai,2024-11,Low
2024-11-02,E034,Platform,Developer,Orion,Medium,2.88,5,2,1,2,5,1,58,pre_ai,2024-11,Low
2024-11-02,E035,Payments,Tester,Apollo,Low,2.74,1,4,0,1,4,0,42,pre_ai,2024-11,Low
2024-11-02,E036,Payments,Developer,Orion,Low,3.38,5,0,1,0,3,2,58,pre_ai,2024-11,Low
2024-11-02,E037,Payments,Developer,Apollo,Medium,3.26,4,5,0,1,6,3,42,pre_ai,2024-11,Medium
2024-11-02,E038,Data,Developer,Nova,Medium,5.31,3,2,1,0,1,0,58,pre_ai,2024-11,Low
2024-11-02,E039,Platform,Tester,Nova,Medium,2.96,5,4,1,1,1,4,58,pre_ai,2024-11,Medium
2024-11-02,E040,CoreApp,Tester,Apollo,Low,3.16,3,4,1,0,1,2,58,pre_ai,2024-11,Low
2024-11-03,E001,Data,Developer,Apollo,Medium,4.49,1,1,1,0,4,4,42,pre_ai,2024-11,Medium
2024-11-03,E002,Payments,Developer,Apollo,Medium,2.73,4,3,1,2,4,1,42,pre_ai,2024-11,Low
2024-11-03,E003,CoreApp,Developer,Apollo,Low,3.69,4,2,1,0,4,0,42,pre_ai,2024-11,Low
2024-11-03,E004,Data,Developer,Nova,Low,1.1,1,3,1,0,0,3,58,pre_ai,2024-11,Medium
2024-11-03,E005,Data,Developer,Apollo,High,4.74,1,2,2,0,7,2,58,pre_ai,2024-11,Low
2024-11-03,E006,CoreApp,Tester,Nova,Medium,3.1,5,1,1,1,4,2,58,pre_ai,2024-11,Low
2024-11-03,E007,CoreApp,Tester,Nova,High,2.85,3,2,1,1,4,2,42,pre_ai,2024-11,Low
2024-11-03,E008,Platform,Tester,Orion,Medium,6.34,1,1,2,0,3,4,58,pre_ai,2024-11,Medium
2024-11-03,E009,Platform,Tester,Apollo,Medium,2.91,3,4,0,1,3,1,42,pre_ai,2024-11,Low
2024-11-03,E010,Data,Developer,Apollo,High,3.34,1,2,1,1,3,2,58,pre_ai,2024-11,Low
2024-11-03,E011,Payments,Developer,Orion,High,2.77,3,2,0,2,4,0,58,pre_ai,2024-11,Low
2024-11-03,E012,Payments,Developer,Nova,Low,2.03,1,3,1,1,1,1,58,pre_ai,2024-11,Low
2024-11-03,E013,Data,Developer,Orion,Medium,3.89,2,2,0,2,2,1,58,pre_ai,2024-11,Low
2024-11-03,E014,Platform,Developer,Orion,Medium,4.4,5,4,1,2,5,5,58,pre_ai,2024-11,Medium
2024-11-03,E015,Payments,Developer,Orion,Low,3.21,4,0,4,1,4,1,58,pre_ai,2024-11,Low
2024-11-03,E016,CoreApp,Developer,Nova,Medium,5.22,4,1,2,1,3,3,58,pre_ai,2024-11,Medium
2024-11-03,E017,Platform,Developer,Nova,Medium,3.83,4,2,1,2,4,2,42,pre_ai,2024-11,Low
2024-11-03,E018,Platform,Developer,Apollo,High,4.73,3,3,0,0,3,3,42,pre_ai,2024-11,Medium
2024-11-03,E019,Platform,Developer,Nova,Low,2.42,1,4,0,1,3,2,42,pre_ai,2024-11,Low
2024-11-03,E020,Data,Developer,Orion,Low,1.42,4,3,4,0,3,3,58,pre_ai,2024-11,Medium
2024-11-03,E021,Data,Tester,Orion,High,7.11,4,3,1,0,2,3,58,pre_ai,2024-11,Medium
2024-11-03,E022,Platform,Tester,Apollo,High,5.58,2,3,1,1,0,2,58,pre_ai,2024-11,Low
2024-11-03,E023,Payments,Developer,Apollo,Medium,2.77,2,3,0,0,1,1,42,pre_ai,2024-11,Low
2024-11-03,E024,CoreApp,Developer,Apollo,Low,2.06,5,1,0,1,1,0,58,pre_ai,2024-11,Low
2024-11-03,E025,Platform,Developer,Orion,Low,2.05,7,2,1,0,3,2,58,pre_ai,2024-11,Low
2024-11-03,E026,Data,Developer,Apollo,Low,3.99,4,4,0,1,2,1,58,pre_ai,2024-11,Low
2024-11-03,E027,Platform,Developer,Orion,Low,3.87,6,2,1,0,0,1,58,pre_ai,2024-11,Low
2024-11-03,E028,CoreApp,Tester,Apollo,High,5.61,1,1,2,0,2,4,58,pre_ai,2024-11,Medium
2024-11-03,E029,Payments,Tester,Apollo,High,6.24,1,1,1,1,1,2,42,pre_ai,2024-11,Low
2024-11-03,E030,CoreApp,Tester,Orion,Medium,4.99,3,4,0,1,1,3,58,pre_ai,2024-11,Medium
2024-11-03,E031,Platform,Developer,Apollo,Low,2.98,1,2,1,1,3,1,42,pre_ai,2024-11,Low
2024-11-03,E032,CoreApp,Tester,Apollo,Medium,2.37,2,1,1,1,2,1,58,pre_ai,2024-11,Low
2024-11-03,E033,Data,Tester,Apollo,High,3.69,5,3,2,0,4,2,58,pre_ai,2024-11,Low
2024-11-03,E034,Platform,Tester,Apollo,Medium,3.56,5,2,0,0,2,0,58,pre_ai,2024-11,Low
2024-11-03,E035,CoreApp,Developer,Nova,Low,2.45,3,1,0,0,1,2,58,pre_ai,2024-11,Low
2024-11-03,E036,Data,Developer,Orion,Low,2.06,1,0,0,0,3,1,42,pre_ai,2024-11,Low
2024-11-03,E037,Platform,Developer,Orion,Medium,2.8,5,2,1,0,1,1,42,pre_ai,2024-11,Low
2024-11-03,E038,Data,Tester,Apollo,Low,3.09,7,0,2,1,2,1,58,pre_ai,2024-11,Low
2024-11-03,E039,Data,Tester,Apollo,Low,2.97,4,1,1,1,7,3,42,pre_ai,2024-11,Medium
2024-11-03,E040,CoreApp,Developer,Nova,Medium,4.59,5,4,0,1,3,2,58,pre_ai,2024-11,Low
2024-11-04,E001,CoreApp,Developer,Apollo,High,3.07,1,1,0,1,0,4,42,pre_ai,2024-11,Medium
2024-11-04,E002,Payments,Tester,Nova,Medium,2.7,1,3,1,1,3,2,58,pre_ai,2024-11,Low
2024-11-04,E003,Data,Tester,Apollo,Low,3.28,1,2,0,0,5,3,58,pre_ai,2024-11,Medium
2024-11-04,E004,Data,Developer,Nova,Medium,4.64,5,3,1,0,3,2,42,pre_ai,2024-11,Low
2024-11-04,E005,Payments,Developer,Nova,Medium,3.43,2,3,4,1,6,1,58,pre_ai,2024-11,Low
2024-11-04,E006,CoreApp,Developer,Nova,Medium,3.69,5,2,1,1,0,0,58,pre_ai,2024-11,Low
2024-11-04,E007,CoreApp,Developer,Orion,Low,1.86,1,0,3,0,3,2,58,pre_ai,2024-11,Low
2024-11-04,E008,Data,Tester,Nova,Low,2.36,4,1,0,1,3,3,58,pre_ai,2024-11,Medium
2024-11-04,E009,CoreApp,Developer,Apollo,Low,4.26,1,1,0,0,6,4,58,pre_ai,2024-11,Medium
2024-11-04,E010,Data,Tester,Nova,Low,2.62,2,0,2,1,6,1,58,pre_ai,2024-11,Low
2024-11-04,E011,CoreApp,Tester,Apollo,Low,2.92,2,5,2,1,6,1,42,pre_ai,2024-11,Low
2024-11-04,E012,Data,Tester,Orion,Medium,3.76,1,1,0,1,5,1,58,pre_ai,2024-11,Low
2024-11-04,E013,Data,Developer,Orion,Low,2.26,4,2,1,0,1,7,42,pre_ai,2024-11,High
2024-11-04,E014,Payments,Tester,Orion,Low,2.92,4,1,3,1,3,6,58,pre_ai,2024-11,Medium
2024-11-04,E015,Platform,Tester,Apollo,Low,2.49,5,0,0,1,5,3,58,pre_ai,2024-11,Medium
2024-11-04,E016,Payments,Developer,Nova,Medium,5.61,2,1,0,0,0,2,58,pre_ai,2024-11,Low
2024-11-04,E017,CoreApp,Developer,Apollo,Medium,5.81,1,2,1,1,3,1,58,pre_ai,2024-11,Low
2024-11-04,E018,Payments,Developer,Apollo,High,4.07,1,0,0,1,2,2,58,pre_ai,2024-11,Low
2024-11-04,E019,Payments,Developer,Orion,Low,3.04,3,0,0,1,3,0,58,pre_ai,2024-11,Low
2024-11-04,E020,Payments,Developer,Orion,Low,2.79,4,3,0,2,7,1,58,pre_ai,2024-11,Low
2024-11-04,E021,Data,Developer,Nova,High,3.79,5,2,1,0,4,4,58,pre_ai,2024-11,Medium
2024-11-04,E022,Platform,Developer,Apollo,Medium,5.17,1,4,1,1,2,3,58,pre_ai,2024-11,Medium
2024-11-04,E023,Platform,Developer,Nova,High,7.8,4,2,1,1,0,2,58,pre_ai,2024-11,Low
2024-11-04,E024,Platform,Developer,Orion,Low,4.08,1,2,0,1,2,4,42,pre_ai,2024-11,Medium
2024-11-04,E025,Payments,Developer,Apollo,Medium,1.84,3,1,1,1,4,2,58,pre_ai,2024-11,Low
2024-11-04,E026,Data,Developer,Orion,Low,4.66,1,1,1,1,2,2,58,pre_ai,2024-11,Low
2024-11-04,E027,CoreApp,Developer,Nova,Low,4.01,4,2,1,0,2,2,58,pre_ai,2024-11,Low
2024-11-04,E028,Platform,Tester,Nova,Medium,5.86,3,1,0,0,5,0,58,pre_ai,2024-11,Low
2024-11-04,E029,Data,Developer,Apollo,High,4.38,2,3,4,0,4,0,58,pre_ai,2024-11,Low
2024-11-04,E030,CoreApp,Developer,Orion,Medium,3.2,3,1,3,0,3,3,58,pre_ai,2024-11,Medium
2024-11-04,E031,Platform,Tester,Orion,Medium,2.96,1,2,0,1,2,2,42,pre_ai,2024-11,Low
2024-11-04,E032,Data,Developer,Apollo,High,4.82,3,1,1,2,5,1,58,pre_ai,2024-11,Low
2024-11-04,E033,Data,Developer,Nova,Medium,3.55,3,0,0,1,5,1,42,pre_ai,2024-11,Low
2024-11-04,E034,Payments,Developer,Apollo,Medium,4.45,7,5,1,0,1,2,58,pre_ai,2024-11,Low
2024-11-04,E035,CoreApp,Tester,Orion,Medium,3.26,5,3,0,0,3,3,58,pre_ai,2024-11,Medium
2024-11-04,E036,Platform,Tester,Orion,Medium,2.15,1,1,1,1,2,2,58,pre_ai,2024-11,Low
2024-11-04,E037,Platform,Developer,Apollo,Medium,4.05,4,2,1,0,3,1,58,pre_ai,2024-11,Low
2024-11-04,E038,Platform,Developer,Apollo,Medium,3.07,2,3,0,1,4,3,42,pre_ai,2024-11,Medium
2024-11-04,E039,CoreApp,Developer,Apollo,Medium,3.62,3,2,1,1,4,0,58,pre_ai,2024-11,Low
2024-11-04,E040,Platform,Developer,Apollo,Low,2.96,1,3,1,0,2,5,58,pre_ai,2024-11,Medium
2024-11-05,E001,CoreApp,Tester,Orion,Low,3.39,1,0,1,1,3,2,58,pre_ai,2024-11,Low
2024-11-05,E002,CoreApp,Developer,Nova,Low,3.13,1,3,2,1,3,1,58,pre_ai,2024-11,Low
2024-11-05,E003,Data,Tester,Apollo,Low,3.33,2,3,1,1,1,0,42,pre_ai,2024-11,Low
2024-11-05,E004,Payments,Tester,Nova,Medium,4.28,6,1,2,1,2,1,58,pre_ai,2024-11,Low
2024-11-05,E005,Payments,Tester,Nova,Medium,1.69,7,3,2,0,5,1,58,pre_ai,2024-11,Low
2024-11-05,E006,Payments,Developer,Orion,High,3.9,3,1,0,1,4,0,58,pre_ai,2024-11,Low
2024-11-05,E007,Data,Tester,Orion,Low,4.52,5,4,1,0,3,1,58,pre_ai,2024-11,Low
2024-11-05,E008,CoreApp,Tester,Nova,Medium,1.6,2,3,3,1,3,2,58,pre_ai,2024-11,Low
2024-11-05,E009,Payments,Developer,Nova,Medium,2.81,1,3,2,2,4,1,58,pre_ai,2024-11,Low
2024-11-05,E010,Data,Developer,Orion,Medium,5.04,8,2,0,0,3,1,58,pre_ai,2024-11,Low
2024-11-05,E011,Payments,Developer,Nova,Medium,4.15,3,4,0,0,2,1,58,pre_ai,2024-11,Low
2024-11-05,E012,CoreApp,Tester,Orion,Low,2.73,4,1,0,1,1,1,58,pre_ai,2024-11,Low
2024-11-05,E013,Platform,Developer,Orion,High,4.73,2,1,3,1,5,0,58,pre_ai,2024-11,Low
2024-11-05,E014,Payments,Developer,Apollo,Medium,3.79,3,1,1,1,2,2,58,pre_ai,2024-11,Low
2024-11-05,E015,Data,Developer,Orion,High,4.26,3,3,1,1,2,3,42,pre_ai,2024-11,Medium
2024-11-05,E016,Platform,Tester,Apollo,Medium,1.62,2,0,0,1,6,3,42,pre_ai,2024-11,Medium
2024-11-05,E017,Payments,Developer,Nova,Low,3.24,2,2,3,1,1,2,58,pre_ai,2024-11,Low
2024-11-05,E018,CoreApp,Tester,Nova,Low,3.16,4,0,0,1,5,1,58,pre_ai,2024-11,Low
2024-11-05,E019,Data,Developer,Orion,Medium,1.08,4,0,0,0,6,0,58,pre_ai,2024-11,Low
2024-11-05,E020,CoreApp,Developer,Orion,Medium,3.88,4,2,1,0,1,5,42,pre_ai,2024-11,Medium
2024-11-05,E021,Platform,Developer,Nova,Medium,3.97,1,2,0,0,2,2,42,pre_ai,2024-11,Low
2024-11-05,E022,Data,Developer,Apollo,Medium,2.71,4,3,0,1,5,2,42,pre_ai,2024-11,Low
2024-11-05,E023,Payments,Tester,Apollo,Medium,3.8,3,5,2,1,3,2,58,pre_ai,2024-11,Low
2024-11-05,E024,Payments,Developer,Orion,Low,2.52,2,2,0,0,5,3,42,pre_ai,2024-11,Medium
2024-11-05,E025,Payments,Developer,Nova,High,3.99,3,0,1,1,1,5,42,pre_ai,2024-11,Medium
2024-11-05,E026,CoreApp,Developer,Orion,Medium,2.43,2,1,1,1,3,2,58,pre_ai,2024-11,Low
2024-11-05,E027,CoreApp,Developer,Apollo,Low,1.16,5,3,1,1,2,0,58,pre_ai,2024-11,Low
2024-11-05,E028,Platform,Developer,Orion,Low,3.21,2,2,1,1,3,1,42,pre_ai,2024-11,Low
2024-11-05,E029,Platform,Developer,Nova,Low,1.72,3,0,0,1,2,0,42,pre_ai,2024-11,Low
2024-11-05,E030,CoreApp,Developer,Nova,Medium,3.15,1,4,1,1,1,1,58,pre_ai,2024-11,Low
2024-11-05,E031,Data,Tester,Apollo,High,6.06,4,2,0,1,4,3,58,pre_ai,2024-11,Medium
2024-11-05,E032,Platform,Tester,Apollo,Low,2.39,2,1,1,1,2,3,58,pre_ai,2024-11,Medium
2024-11-05,E033,CoreApp,Developer,Orion,Medium,1.75,1,3,1,0,3,1,42,pre_ai,2024-11,Low
2024-11-05,E034,Payments,Developer,Nova,Medium,4.54,1,2,3,0,5,0,42,pre_ai,2024-11,Low
2024-11-05,E035,Payments,Developer,Nova,Medium,4.71,4,1,1,1,2,2,42,pre_ai,2024-11,Low
2024-11-05,E036,CoreApp,Developer,Nova,Medium,2.65,2,1,1,1,0,2,42,pre_ai,2024-11,Low
2024-11-05,E037,Payments,Developer,Orion,Low,2.61,3,3,2,0,1,1,58,pre_ai,2024-11,Low
2024-11-05,E038,Platform,Tester,Orion,Low,3.65,1,3,0,0,5,2,42,pre_ai,2024-11,Low
2024-11-05,E039,Platform,Tester,Apollo,High,5.14,2,2,2,1,2,1,58,pre_ai,2024-11,Low
2024-11-05,E040,CoreApp,Developer,Nova,High,4.24,1,1,5,1,4,1,42,pre_ai,2024-11,Low
2024-11-06,E001,Platform,Tester,Apollo,Medium,2.71,1,4,2,1,4,1,58,pre_ai,2024-11,Low
2024-11-06,E002,Platform,Tester,Orion,Low,3.11,4,3,0,2,6,1,42,pre_ai,2024-11,Low
2024-11-06,E003,CoreApp,Tester,Apollo,Medium,3.17,3,5,0,2,5,4,58,pre_ai,2024-11,Medium
2024-11-06,E004,Payments,Tester,Apollo,Medium,5.07,4,2,3,0,2,3,58,pre_ai,2024-11,Medium
2024-11-06,E005,CoreApp,Developer,Apollo,Medium,3.94,4,2,1,0,2,1,58,pre_ai,2024-11,Low
2024-11-06,E006,Payments,Tester,Apollo,Low,3.13,1,3,2,1,6,2,58,pre_ai,2024-11,Low
2024-11-06,E007,CoreApp,Tester,Nova,Low,2.72,2,2,2,1,1,1,58,pre_ai,2024-11,Low
2024-11-06,E008,CoreApp,Developer,Orion,High,4.95,4,4,1,2,3,1,42,pre_ai,2024-11,Low
2024-11-06,E009,Platform,Tester,Orion,Low,1.36,3,4,1,2,2,0,42,pre_ai,2024-11,Low
2024-11-06,E010,CoreApp,Developer,Nova,Medium,1.1,1,2,1,1,2,2,58,pre_ai,2024-11,Low
2024-11-06,E011,CoreApp,Developer,Apollo,High,5.85,3,4,0,0,2,0,42,pre_ai,2024-11,Low
2024-11-06,E012,Data,Developer,Nova,Medium,3.32,3,1,1,2,1,1,58,pre_ai,2024-11,Low
2024-11-06,E013,Data,Tester,Apollo,High,4.03,4,1,3,1,5,1,42,pre_ai,2024-11,Low
2024-11-06,E014,CoreApp,Developer,Nova,Medium,3.11,5,0,2,1,1,3,58,pre_ai,2024-11,Medium
2024-11-06,E015,Payments,Developer,Orion,Medium,1.15,3,0,1,1,3,2,58,pre_ai,2024-11,Low
2024-11-06,E016,CoreApp,Developer,Apollo,Low,2.64,4,1,3,0,4,1,58,pre_ai,2024-11,Low
2024-11-06,E017,Payments,Developer,Orion,Low,3.33,2,4,0,2,4,0,58,pre_ai,2024-11,Low
2024-11-06,E018,CoreApp,Developer,Apollo,Medium,2.22,2,2,1,0,3,3,58,pre_ai,2024-11,Medium
2024-11-06,E019,Payments,Tester,Nova,High,2.94,1,0,1,1,3,5,58,pre_ai,2024-11,Medium
2024-11-06,E020,CoreApp,Developer,Apollo,Medium,3.94,3,2,2,1,3,2,58,pre_ai,2024-11,Low
2024-11-06,E021,CoreApp,Developer,Apollo,Low,2.98,5,1,0,1,0,2,42,pre_ai,2024-11,Low
2024-11-06,E022,Payments,Developer,Apollo,High,6.01,7,0,0,1,1,3,58,pre_ai,2024-11,Medium
2024-11-06,E023,Payments,Developer,Orion,Medium,4.41,3,4,1,1,1,3,42,pre_ai,2024-11,Medium
2024-11-06,E024,Platform,Tester,Orion,Medium,5.52,3,3,1,0,3,3,58,pre_ai,2024-11,Medium
2024-11-06,E025,Payments,Developer,Orion,Medium,3.94,4,5,1,0,0,7,42,pre_ai,2024-11,High
2024-11-06,E026,CoreApp,Developer,Apollo,Medium,3.2,1,3,0,1,3,3,58,pre_ai,2024-11,Medium
2024-11-06,E027,Data,Developer,Nova,Low,3.0,1,3,0,1,2,6,58,pre_ai,2024-11,Medium
2024-11-06,E028,Platform,Developer,Orion,High,5.39,3,1,2,1,3,1,58,pre_ai,2024-11,Low
2024-11-06,E029,CoreApp,Developer,Orion,Low,1.89,1,4,2,1,2,3,58,pre_ai,2024-11,Medium
2024-11-06,E030,Platform,Developer,Nova,High,7.06,7,2,1,1,0,3,58,pre_ai,2024-11,Medium
2024-11-06,E031,Data,Tester,Apollo,High,4.35,1,1,2,1,2,2,58,pre_ai,2024-11,Low
2024-11-06,E032,Platform,Developer,Apollo,Medium,3.89,3,1,0,0,2,1,58,pre_ai,2024-11,Low
2024-11-06,E033,Payments,Developer,Nova,High,4.43,4,1,3,0,2,0,58,pre_ai,2024-11,Low
2024-11-06,E034,Platform,Developer,Nova,Low,4.01,2,1,1,1,5,2,42,pre_ai,2024-11,Low
2024-11-06,E035,Data,Developer,Apollo,Medium,2.69,6,4,1,0,9,0,58,pre_ai,2024-11,Low
2024-11-06,E036,CoreApp,Tester,Nova,High,5.4,6,0,2,2,3,2,42,pre_ai,2024-11,Low
2024-11-06,E037,Data,Developer,Apollo,Medium,5.41,3,0,0,1,4,3,58,pre_ai,2024-11,Medium
2024-11-06,E038,Data,Developer,Nova,Medium,2.96,2,1,1,0,2,2,58,pre_ai,2024-11,Low
2024-11-06,E039,Payments,Developer,Apollo,High,8.28,4,5,0,1,3,2,58,pre_ai,2024-11,Low
2024-11-06,E040,Data,Developer,Apollo,High,4.11,6,2,2,1,2,2,42,pre_ai,2024-11,Low
2024-11-07,E001,Platform,Developer,Nova,Medium,2.64,3,2,0,0,5,3,58,pre_ai,2024-11,Medium
2024-11-07,E002,CoreApp,Developer,Orion,Medium,3.89,3,1,3,1,5,0,58,pre_ai,2024-11,Low
2024-11-07,E003,Payments,Developer,Apollo,Medium,2.39,1,1,3,0,2,2,58,pre_ai,2024-11,Low
2024-11-07,E004,Platform,Developer,Nova,Medium,1.67,5,0,1,1,1,1,42,pre_ai,2024-11,Low
2024-11-07,E005,Data,Developer,Orion,Medium,2.01,2,2,2,2,4,2,58,pre_ai,2024-11,Low
2024-11-07,E006,Data,Developer,Apollo,Medium,3.93,1,0,2,0,6,0,58,pre_ai,2024-11,Low
2024-11-07,E007,CoreApp,Tester,Orion,Medium,3.36,2,5,2,2,6,4,58,pre_ai,2024-11,Medium
2024-11-07,E008,Platform,Tester,Apollo,High,2.96,3,1,0,0,3,1,58,pre_ai,2024-11,Low
2024-11-07,E009,CoreApp,Developer,Nova,High,4.01,2,3,0,1,5,2,42,pre_ai,2024-11,Low
2024-11-07,E010,Platform,Developer,Orion,Medium,3.73,1,3,0,0,9,3,42,pre_ai,2024-11,Medium
